,user_id,movie_id,rating,like,movie title
698,892,588,5,True,Beauty and the Beast
700,897,588,4,True,Beauty and the Beast
702,899,588,3,False,Beauty and the Beast
708,308,322,2,False,Murder at 1600
711,166,322,5,True,Murder at 1600
715,84,322,3,False,Murder at 1600
716,90,322,4,True,Murder at 1600
718,13,322,3,False,Murder at 1600
719,26,322,3,False,Murder at 1600
720,119,322,4,True,Murder at 1600
724,83,322,3,False,Murder at 1600
725,91,322,4,True,Murder at 1600
727,92,322,3,False,Murder at 1600
728,302,322,2,False,Murder at 1600
730,294,322,1,False,Murder at 1600
731,207,322,3,False,Murder at 1600
733,197,322,3,False,Murder at 1600
734,263,322,3,False,Murder at 1600
736,63,322,2,False,Murder at 1600
737,234,322,2,False,Murder at 1600
741,107,322,1,False,Murder at 1600
742,173,322,4,True,Murder at 1600
747,141,322,4,True,Murder at 1600
748,102,322,3,False,Murder at 1600
749,311,322,4,True,Murder at 1600
750,284,322,3,False,Murder at 1600
751,313,322,3,False,Murder at 1600
756,227,322,3,False,Murder at 1600
757,199,322,2,False,Murder at 1600
759,28,322,2,False,Murder at 1600
762,116,322,2,False,Murder at 1600
763,112,322,4,True,Murder at 1600
764,164,322,4,True,Murder at 1600
769,328,322,3,False,Murder at 1600
772,113,322,3,False,Murder at 1600
773,205,322,3,False,Murder at 1600
774,329,322,3,False,Murder at 1600
775,133,322,2,False,Murder at 1600
777,334,322,3,False,Murder at 1600
780,335,322,4,True,Murder at 1600
784,346,322,3,False,Murder at 1600
789,143,322,4,True,Murder at 1600
790,370,322,3,False,Murder at 1600
791,374,322,4,True,Murder at 1600
792,351,322,5,True,Murder at 1600
796,47,322,2,False,Murder at 1600
799,409,322,2,False,Murder at 1600
803,396,322,4,True,Murder at 1600
804,423,322,3,False,Murder at 1600
810,427,322,3,False,Murder at 1600
813,454,322,2,False,Murder at 1600
816,474,322,4,True,Murder at 1600
817,464,322,3,False,Murder at 1600
819,446,322,3,False,Murder at 1600
820,486,322,2,False,Murder at 1600
821,481,322,4,True,Murder at 1600
822,415,322,4,True,Murder at 1600
824,488,322,3,False,Murder at 1600
825,489,322,5,True,Murder at 1600
828,515,322,3,False,Murder at 1600
829,510,322,3,False,Murder at 1600
830,524,322,4,True,Murder at 1600
833,533,322,4,True,Murder at 1600
834,537,322,1,False,Murder at 1600
836,548,322,4,True,Murder at 1600
837,552,322,3,False,Murder at 1600
840,546,322,4,True,Murder at 1600
841,575,322,3,False,Murder at 1600
847,559,322,4,True,Murder at 1600
848,616,322,4,True,Murder at 1600
850,633,322,3,False,Murder at 1600
851,634,322,3,False,Murder at 1600
853,637,322,3,False,Murder at 1600
854,644,322,5,True,Murder at 1600
855,612,322,3,False,Murder at 1600
858,656,322,1,False,Murder at 1600
859,673,322,4,True,Murder at 1600
861,691,322,3,False,Murder at 1600
863,683,322,2,False,Murder at 1600
864,699,322,3,False,Murder at 1600
870,728,322,4,True,Murder at 1600
873,651,322,3,False,Murder at 1600
876,749,322,4,True,Murder at 1600
877,743,322,3,False,Murder at 1600
880,752,322,1,False,Murder at 1600
882,753,322,3,False,Murder at 1600
887,724,322,1,False,Murder at 1600
888,788,322,4,True,Murder at 1600
891,791,322,4,True,Murder at 1600
892,804,322,5,True,Murder at 1600
893,803,322,2,False,Murder at 1600
898,825,322,5,True,Murder at 1600
899,836,322,2,False,Murder at 1600
900,816,322,4,True,Murder at 1600
902,772,322,4,True,Murder at 1600
905,824,322,4,True,Murder at 1600
906,853,322,3,False,Murder at 1600
908,841,322,4,True,Murder at 1600
910,881,322,4,True,Murder at 1600
911,883,322,5,True,Murder at 1600
912,884,322,3,False,Murder at 1600
914,894,322,3,False,Murder at 1600
915,901,322,4,True,Murder at 1600
924,926,322,2,False,Murder at 1600
929,145,333,2,False,"Game, The"
932,85,333,1,False,"Game, The"
933,13,333,3,False,"Game, The"
934,26,333,3,False,"Game, The"
939,91,333,5,True,"Game, The"
943,302,333,3,False,"Game, The"
945,294,333,4,True,"Game, The"
946,144,333,3,False,"Game, The"
947,61,333,3,False,"Game, The"
949,10,333,4,True,"Game, The"
950,197,333,2,False,"Game, The"
953,263,333,2,False,"Game, The"
954,111,333,4,True,"Game, The"
955,63,333,4,True,"Game, The"
957,298,333,5,True,"Game, The"
958,107,333,3,False,"Game, The"
962,141,333,5,True,"Game, The"
965,284,333,3,False,"Game, The"
967,313,333,4,True,"Game, The"
969,220,333,3,False,"Game, The"
971,190,333,4,True,"Game, The"
974,100,333,3,False,"Game, The"
981,64,333,3,False,"Game, The"
982,116,333,2,False,"Game, The"
985,112,333,4,True,"Game, The"
986,164,333,5,True,"Game, The"
988,319,333,4,True,"Game, The"
990,40,333,4,True,"Game, The"
995,328,333,3,False,"Game, The"
996,74,333,4,True,"Game, The"
998,113,333,4,True,"Game, The"
999,205,333,4,True,"Game, The"
1001,329,333,4,True,"Game, The"
1002,334,333,4,True,"Game, The"
1005,335,333,4,True,"Game, The"
1006,309,333,3,False,"Game, The"
1008,343,333,3,False,"Game, The"
1009,39,333,4,True,"Game, The"
1013,346,333,4,True,"Game, The"
1019,143,333,5,True,"Game, The"
1020,387,333,3,False,"Game, The"
1021,388,333,5,True,"Game, The"
1024,392,333,4,True,"Game, The"
1027,413,333,2,False,"Game, The"
1031,396,333,4,True,"Game, The"
1032,423,333,3,False,"Game, The"
1044,458,333,1,False,"Game, The"
1045,384,333,4,True,"Game, The"
1047,464,333,4,True,"Game, The"
1051,486,333,2,False,"Game, The"
1055,488,333,4,True,"Game, The"
1056,489,333,4,True,"Game, The"
1058,443,333,5,True,"Game, The"
1059,506,333,4,True,"Game, The"
1060,510,333,3,False,"Game, The"
1063,533,333,4,True,"Game, The"
1065,526,333,3,False,"Game, The"
1067,537,333,2,False,"Game, The"
1069,547,333,4,True,"Game, The"
1070,548,333,4,True,"Game, The"
1074,569,333,3,False,"Game, The"
1075,579,333,4,True,"Game, The"
1076,574,333,3,False,"Game, The"
1077,564,333,3,False,"Game, The"
1083,605,333,4,True,"Game, The"
1085,611,333,4,True,"Game, The"
1086,616,333,2,False,"Game, The"
1091,633,333,3,False,"Game, The"
1092,634,333,4,True,"Game, The"
1093,637,333,3,False,"Game, The"
1096,644,333,3,False,"Game, The"
1100,653,333,5,True,"Game, The"
1103,666,333,3,False,"Game, The"
1104,652,333,4,True,"Game, The"
1110,699,333,3,False,"Game, The"
1122,739,333,4,True,"Game, The"
1124,752,333,3,False,"Game, The"
1126,784,333,4,True,"Game, The"
1127,724,333,4,True,"Game, The"
1130,783,333,4,True,"Game, The"
1131,802,333,4,True,"Game, The"
1132,775,333,4,True,"Game, The"
1136,815,333,3,False,"Game, The"
1139,808,333,4,True,"Game, The"
1147,853,333,4,True,"Game, The"
1149,841,333,4,True,"Game, The"
1153,858,333,4,True,"Game, The"
1154,871,333,2,False,"Game, The"
1156,881,333,5,True,"Game, The"
1157,877,333,4,True,"Game, The"
1159,894,333,4,True,"Game, The"
1160,842,333,4,True,"Game, The"
1169,931,333,5,True,"Game, The"
1171,915,333,3,False,"Game, The"
1178,200,742,4,True,Ransom
1181,308,742,4,True,Ransom
1182,95,742,4,True,Ransom
1185,290,742,2,False,Ransom
1188,25,742,4,True,Ransom
1189,59,742,3,False,Ransom
1190,42,742,4,True,Ransom
1194,145,742,4,True,Ransom
1197,271,742,3,False,Ransom
1199,168,742,5,True,Ransom
1202,84,742,3,False,Ransom
1204,26,742,3,False,Ransom
1205,119,742,5,True,Ransom
1211,92,742,3,False,Ransom
1217,184,742,3,False,Ransom
1218,294,742,4,True,Ransom
1219,144,742,4,True,Ransom
1220,207,742,4,True,Ransom
1230,288,742,3,False,Ransom
1232,298,742,3,False,Ransom
1233,189,742,3,False,Ransom
1240,141,742,4,True,Ransom
1242,188,742,5,True,Ransom
1245,313,742,3,False,Ransom
1248,121,742,5,True,Ransom
1252,190,742,3,False,Ransom
1253,252,742,4,True,Ransom
1260,138,742,4,True,Ransom
1261,164,742,5,True,Ransom
1266,328,742,4,True,Ransom
1267,158,742,4,True,Ransom
1268,113,742,3,False,Ransom
1270,334,742,2,False,Ransom
1277,346,742,4,True,Ransom
1283,378,742,4,True,Ransom
1284,374,742,5,True,Ransom
1285,381,742,4,True,Ransom
1286,337,742,5,True,Ransom
1287,387,742,2,False,Ransom
1288,388,742,5,True,Ransom
1295,396,742,4,True,Ransom
1302,447,742,3,False,Ransom
1307,454,742,3,False,Ransom
1309,458,742,4,True,Ransom
1316,486,742,2,False,Ransom
1320,488,742,4,True,Ransom
1321,499,742,4,True,Ransom
1325,506,742,5,True,Ransom
1326,524,742,3,False,Ransom
1330,533,742,4,True,Ransom
1331,526,742,3,False,Ransom
1334,543,742,3,False,Ransom
1335,548,742,5,True,Ransom
1338,554,742,3,False,Ransom
1339,552,742,4,True,Ransom
1353,634,742,4,True,Ransom
1356,637,742,4,True,Ransom
1358,648,742,5,True,Ransom
1359,647,742,4,True,Ransom
1361,653,742,3,False,Ransom
1362,650,742,3,False,Ransom
1366,666,742,3,False,Ransom
1374,690,742,3,False,Ransom
1377,678,742,4,True,Ransom
1380,718,742,5,True,Ransom
1381,728,742,4,True,Ransom
1384,749,742,4,True,Ransom
1398,788,742,3,False,Ransom
1401,795,742,2,False,Ransom
1404,804,742,4,True,Ransom
1406,792,742,3,False,Ransom
1410,821,742,4,True,Ransom
1411,825,742,4,True,Ransom
1414,833,742,3,False,Ransom
1418,850,742,5,True,Ransom
1423,881,742,4,True,Ransom
1428,897,742,3,False,Ransom
1432,906,742,3,False,Ransom
1433,899,742,4,True,Ransom
1440,935,742,5,True,Ransom
1444,115,237,2,False,Jerry Maguire
1448,308,237,3,False,Jerry Maguire
1449,95,237,2,False,Jerry Maguire
1454,59,237,3,False,Jerry Maguire
1455,42,237,4,True,Jerry Maguire
1456,60,237,4,True,Jerry Maguire
1457,243,237,2,False,Jerry Maguire
1461,145,237,5,True,Jerry Maguire
1464,271,237,4,True,Jerry Maguire
1468,194,237,3,False,Jerry Maguire
1471,82,237,3,False,Jerry Maguire
1474,84,237,4,True,Jerry Maguire
1475,85,237,3,False,Jerry Maguire
1476,90,237,4,True,Jerry Maguire
1478,13,237,5,True,Jerry Maguire
1479,26,237,3,False,Jerry Maguire
1480,119,237,5,True,Jerry Maguire
1487,92,237,4,True,Jerry Maguire
1495,184,237,4,True,Jerry Maguire
1496,294,237,4,True,Jerry Maguire
1497,144,237,4,True,Jerry Maguire
1498,207,237,4,True,Jerry Maguire
1502,263,237,2,False,Jerry Maguire
1506,295,237,4,True,Jerry Maguire
1507,137,237,4,True,Jerry Maguire
1508,215,237,4,True,Jerry Maguire
1510,63,237,3,False,Jerry Maguire
1511,235,237,4,True,Jerry Maguire
1514,234,237,3,False,Jerry Maguire
1517,288,237,4,True,Jerry Maguire
1521,6,237,2,False,Jerry Maguire
1522,298,237,5,True,Jerry Maguire
1531,141,237,4,True,Jerry Maguire
1532,108,237,3,False,Jerry Maguire
1534,188,237,3,False,Jerry Maguire
1536,7,237,5,True,Jerry Maguire
1539,313,237,2,False,Jerry Maguire
1547,121,237,5,True,Jerry Maguire
1551,136,237,4,True,Jerry Maguire
1552,190,237,5,True,Jerry Maguire
1554,182,237,3,False,Jerry Maguire
1560,64,237,4,True,Jerry Maguire
1563,164,237,2,False,Jerry Maguire
1568,318,237,5,True,Jerry Maguire
1569,326,237,2,False,Jerry Maguire
1571,328,237,4,True,Jerry Maguire
1572,74,237,4,True,Jerry Maguire
1573,17,237,2,False,Jerry Maguire
1575,113,237,3,False,Jerry Maguire
1578,167,237,4,True,Jerry Maguire
1579,334,237,4,True,Jerry Maguire
1583,343,237,4,True,Jerry Maguire
1589,346,237,4,True,Jerry Maguire
1594,360,237,4,True,Jerry Maguire
1595,371,237,5,True,Jerry Maguire
1597,378,237,4,True,Jerry Maguire
1598,374,237,5,True,Jerry Maguire
1599,388,237,5,True,Jerry Maguire
1602,398,237,3,False,Jerry Maguire
1603,402,237,4,True,Jerry Maguire
1605,395,237,4,True,Jerry Maguire
1606,403,237,5,True,Jerry Maguire
1609,383,237,4,True,Jerry Maguire
1610,413,237,4,True,Jerry Maguire
1611,406,237,1,False,Jerry Maguire
1613,396,237,4,True,Jerry Maguire
1614,349,237,2,False,Jerry Maguire
1616,423,237,4,True,Jerry Maguire
1621,242,237,4,True,Jerry Maguire
1622,447,237,4,True,Jerry Maguire
1625,452,237,2,False,Jerry Maguire
1627,454,237,4,True,Jerry Maguire
1628,455,237,3,False,Jerry Maguire
1631,458,237,4,True,Jerry Maguire
1632,430,237,5,True,Jerry Maguire
1633,474,237,4,True,Jerry Maguire
1636,480,237,2,False,Jerry Maguire
1638,486,237,4,True,Jerry Maguire
1655,524,237,3,False,Jerry Maguire
1659,533,237,2,False,Jerry Maguire
1662,537,237,3,False,Jerry Maguire
1664,543,237,4,True,Jerry Maguire
1666,548,237,4,True,Jerry Maguire
1668,538,237,4,True,Jerry Maguire
1669,554,237,3,False,Jerry Maguire
1671,552,237,4,True,Jerry Maguire
1673,573,237,4,True,Jerry Maguire
1674,569,237,4,True,Jerry Maguire
1675,576,237,4,True,Jerry Maguire
1677,549,237,4,True,Jerry Maguire
1681,594,237,3,False,Jerry Maguire
1683,605,237,3,False,Jerry Maguire
1690,614,237,2,False,Jerry Maguire
1695,633,237,4,True,Jerry Maguire
1696,615,237,4,True,Jerry Maguire
1698,634,237,5,True,Jerry Maguire
1700,590,237,3,False,Jerry Maguire
1703,637,237,2,False,Jerry Maguire
1704,644,237,4,True,Jerry Maguire
1706,612,237,3,False,Jerry Maguire
1708,647,237,3,False,Jerry Maguire
1710,653,237,2,False,Jerry Maguire
1713,664,237,2,False,Jerry Maguire
1714,666,237,3,False,Jerry Maguire
1723,690,237,4,True,Jerry Maguire
1725,694,237,4,True,Jerry Maguire
1729,678,237,3,False,Jerry Maguire
1735,728,237,4,True,Jerry Maguire
1737,742,237,4,True,Jerry Maguire
1739,749,237,3,False,Jerry Maguire
1747,762,237,3,False,Jerry Maguire
1748,744,237,4,True,Jerry Maguire
1750,769,237,3,False,Jerry Maguire
1753,765,237,3,False,Jerry Maguire
1760,788,237,4,True,Jerry Maguire
1763,804,237,4,True,Jerry Maguire
1765,792,237,3,False,Jerry Maguire
1769,821,237,5,True,Jerry Maguire
1770,825,237,4,True,Jerry Maguire
1775,829,237,3,False,Jerry Maguire
1780,871,237,3,False,Jerry Maguire
1786,883,237,3,False,Jerry Maguire
1787,877,237,4,True,Jerry Maguire
1790,882,237,5,True,Jerry Maguire
1791,890,237,3,False,Jerry Maguire
1792,892,237,4,True,Jerry Maguire
1796,894,237,4,True,Jerry Maguire
1798,901,237,3,False,Jerry Maguire
1802,906,237,4,True,Jerry Maguire
1803,899,237,4,True,Jerry Maguire
1804,869,237,4,True,Jerry Maguire
1813,931,237,3,False,Jerry Maguire
1816,934,237,4,True,Jerry Maguire
1817,900,237,4,True,Jerry Maguire
1818,935,237,5,True,Jerry Maguire
1819,937,237,4,True,Jerry Maguire
1820,926,237,3,False,Jerry Maguire
1824,888,237,5,True,Jerry Maguire
1829,200,71,4,True,"Lion King, The"
1832,308,71,4,True,"Lion King, The"
1833,95,71,5,True,"Lion King, The"
1836,290,71,5,True,"Lion King, The"
1837,59,71,3,False,"Lion King, The"
1838,42,71,4,True,"Lion King, The"
1839,60,71,3,False,"Lion King, The"
1842,194,71,4,True,"Lion King, The"
1843,82,71,4,True,"Lion King, The"
1846,85,71,4,True,"Lion King, The"
1847,13,71,4,True,"Lion King, The"
1850,83,71,3,False,"Lion King, The"
1853,92,71,5,True,"Lion King, The"
1854,233,71,5,True,"Lion King, The"
1856,275,71,3,False,"Lion King, The"
1857,219,71,1,False,"Lion King, The"
1862,184,71,4,True,"Lion King, The"
1867,295,71,5,True,"Lion King, The"
1868,234,71,3,False,"Lion King, The"
1874,6,71,4,True,"Lion King, The"
1875,298,71,5,True,"Lion King, The"
1881,311,71,4,True,"Lion King, The"
1882,254,71,3,False,"Lion King, The"
1883,7,71,5,True,"Lion King, The"
1885,313,71,4,True,"Lion King, The"
1886,148,71,5,True,"Lion King, The"
1889,279,71,3,False,"Lion King, The"
1891,312,71,4,True,"Lion King, The"
1896,64,71,3,False,"Lion King, The"
1900,48,71,3,False,"Lion King, The"
1901,328,71,4,True,"Lion King, The"
1903,334,71,3,False,"Lion King, The"
1904,325,71,3,False,"Lion King, The"
1906,340,71,5,True,"Lion King, The"
1911,378,71,4,True,"Lion King, The"
1912,380,71,4,True,"Lion King, The"
1913,374,71,5,True,"Lion King, The"
1914,387,71,2,False,"Lion King, The"
1917,398,71,5,True,"Lion King, The"
1923,406,71,3,False,"Lion King, The"
1929,452,71,3,False,"Lion King, The"
1930,454,71,3,False,"Lion King, The"
1931,455,71,3,False,"Lion King, The"
1935,474,71,5,True,"Lion King, The"
1937,479,71,1,False,"Lion King, The"
1944,488,71,3,False,"Lion King, The"
1947,506,71,5,True,"Lion King, The"
1948,524,71,3,False,"Lion King, The"
1949,533,71,4,True,"Lion King, The"
1951,536,71,5,True,"Lion King, The"
1953,543,71,4,True,"Lion King, The"
1957,554,71,4,True,"Lion King, The"
1970,633,71,3,False,"Lion King, The"
1974,648,71,3,False,"Lion King, The"
1975,647,71,4,True,"Lion King, The"
1977,650,71,3,False,"Lion King, The"
1979,664,71,4,True,"Lion King, The"
1983,694,71,4,True,"Lion King, The"
1990,749,71,4,True,"Lion King, The"
1991,738,71,3,False,"Lion King, The"
1996,753,71,5,True,"Lion King, The"
2001,766,71,3,False,"Lion King, The"
2002,788,71,3,False,"Lion King, The"
2003,779,71,4,True,"Lion King, The"
2005,804,71,4,True,"Lion King, The"
2008,815,71,5,True,"Lion King, The"
2010,821,71,5,True,"Lion King, The"
2012,830,71,4,True,"Lion King, The"
2014,840,71,3,False,"Lion King, The"
2016,843,71,2,False,"Lion King, The"
2018,848,71,5,True,"Lion King, The"
2020,850,71,5,True,"Lion King, The"
2026,881,71,4,True,"Lion King, The"
