,user_id,movie_id,rating,like,movie title
344,37,385,4,True,True Lies
352,110,385,3,False,True Lies
354,76,385,2,False,True Lies
355,22,385,4,True,True Lies
356,201,385,2,False,True Lies
358,268,385,3,False,True Lies
359,246,385,1,False,True Lies
361,320,385,4,True,True Lies
366,332,385,5,True,True Lies
369,347,385,4,True,True Lies
371,9,385,5,True,True Lies
373,363,385,4,True,True Lies
381,393,385,4,True,True Lies
383,399,385,3,False,True Lies
386,394,385,5,True,True Lies
387,407,385,4,True,True Lies
390,425,385,2,False,True Lies
391,429,385,3,False,True Lies
392,442,385,3,False,True Lies
393,435,385,5,True,True Lies
396,453,385,3,False,True Lies
400,472,385,5,True,True Lies
402,466,385,4,True,True Lies
404,484,385,4,True,True Lies
405,487,385,4,True,True Lies
406,495,385,3,False,True Lies
407,497,385,3,False,True Lies
411,514,385,3,False,True Lies
415,521,385,3,False,True Lies
419,545,385,3,False,True Lies
421,551,385,5,True,True Lies
423,561,385,2,False,True Lies
426,566,385,3,False,True Lies
431,603,385,4,True,True Lies
432,586,385,3,False,True Lies
433,606,385,4,True,True Lies
435,619,385,5,True,True Lies
436,625,385,4,True,True Lies
437,621,385,5,True,True Lies
438,627,385,2,False,True Lies
440,622,385,5,True,True Lies
441,632,385,4,True,True Lies
443,640,385,5,True,True Lies
451,660,385,3,False,True Lies
454,682,385,3,False,True Lies
455,671,385,5,True,True Lies
458,709,385,4,True,True Lies
462,727,385,3,False,True Lies
464,746,385,5,True,True Lies
467,757,385,3,False,True Lies
468,758,385,4,True,True Lies
480,826,385,5,True,True Lies
483,838,385,4,True,True Lies
485,846,385,5,True,True Lies
486,868,385,2,False,True Lies
487,880,385,4,True,True Lies
490,886,385,3,False,True Lies
491,870,385,3,False,True Lies
494,889,385,3,False,True Lies
495,896,385,4,True,True Lies
499,916,385,3,False,True Lies
501,927,385,4,True,True Lies
503,933,385,3,False,True Lies
504,943,385,4,True,True Lies
507,299,588,4,True,Beauty and the Beast
508,291,588,4,True,Beauty and the Beast
512,301,588,5,True,Beauty and the Beast
517,250,588,5,True,Beauty and the Beast
518,44,588,4,True,Beauty and the Beast
521,293,588,3,False,Beauty and the Beast
524,276,588,4,True,Beauty and the Beast
525,130,588,4,True,Beauty and the Beast
526,303,588,5,True,Beauty and the Beast
527,178,588,4,True,Beauty and the Beast
530,307,588,4,True,Beauty and the Beast
531,286,588,5,True,Beauty and the Beast
533,222,588,4,True,Beauty and the Beast
540,94,588,4,True,Beauty and the Beast
543,221,588,3,False,Beauty and the Beast
545,109,588,4,True,Beauty and the Beast
547,56,588,4,True,Beauty and the Beast
551,117,588,3,False,Beauty and the Beast
561,57,588,4,True,Beauty and the Beast
566,70,588,5,True,Beauty and the Beast
568,201,588,4,True,Beauty and the Beast
570,73,588,2,False,Beauty and the Beast
572,249,588,3,False,Beauty and the Beast
573,268,588,3,False,Beauty and the Beast
576,246,588,4,True,Beauty and the Beast
577,320,588,3,False,Beauty and the Beast
579,327,588,4,True,Beauty and the Beast
581,283,588,4,True,Beauty and the Beast
584,347,588,3,False,Beauty and the Beast
586,363,588,2,False,Beauty and the Beast
593,393,588,4,True,Beauty and the Beast
594,397,588,4,True,Beauty and the Beast
596,399,588,5,True,Beauty and the Beast
599,407,588,4,True,Beauty and the Beast
604,435,588,4,True,Beauty and the Beast
609,456,588,3,False,Beauty and the Beast
612,472,588,3,False,Beauty and the Beast
613,471,588,1,False,Beauty and the Beast
615,484,588,5,True,Beauty and the Beast
616,487,588,5,True,Beauty and the Beast
617,497,588,4,True,Beauty and the Beast
620,532,588,5,True,Beauty and the Beast
624,545,588,4,True,Beauty and the Beast
626,542,588,4,True,Beauty and the Beast
627,528,588,2,False,Beauty and the Beast
628,561,588,2,False,Beauty and the Beast
632,606,588,5,True,Beauty and the Beast
635,625,588,4,True,Beauty and the Beast
636,621,588,3,False,Beauty and the Beast
637,622,588,4,True,Beauty and the Beast
638,632,588,2,False,Beauty and the Beast
643,663,588,4,True,Beauty and the Beast
647,665,588,4,True,Beauty and the Beast
650,715,588,4,True,Beauty and the Beast
655,727,588,4,True,Beauty and the Beast
656,747,588,5,True,Beauty and the Beast
658,748,588,4,True,Beauty and the Beast
660,757,588,3,False,Beauty and the Beast
662,763,588,4,True,Beauty and the Beast
665,773,588,1,False,Beauty and the Beast
666,771,588,5,True,Beauty and the Beast
673,806,588,4,True,Beauty and the Beast
677,823,588,3,False,Beauty and the Beast
679,826,588,4,True,Beauty and the Beast
682,844,588,4,True,Beauty and the Beast
686,846,588,4,True,Beauty and the Beast
687,851,588,4,True,Beauty and the Beast
688,864,588,3,False,Beauty and the Beast
689,868,588,1,False,Beauty and the Beast
690,867,588,3,False,Beauty and the Beast
692,880,588,4,True,Beauty and the Beast
694,865,588,2,False,Beauty and the Beast
699,896,588,5,True,Beauty and the Beast
705,913,588,3,False,Beauty and the Beast
706,927,588,5,True,Beauty and the Beast
709,99,322,3,False,Murder at 1600
712,250,322,3,False,Murder at 1600
714,293,322,2,False,Murder at 1600
721,276,322,3,False,Murder at 1600
722,130,322,4,True,Murder at 1600
726,178,322,3,False,Murder at 1600
732,177,322,2,False,Murder at 1600
738,109,322,2,False,Murder at 1600
739,21,322,3,False,Murder at 1600
744,181,322,1,False,Murder at 1600
752,153,322,3,False,Murder at 1600
753,75,322,1,False,Murder at 1600
755,3,322,3,False,Murder at 1600
761,142,322,2,False,Murder at 1600
766,323,322,2,False,Murder at 1600
768,255,322,2,False,Murder at 1600
770,261,322,4,True,Murder at 1600
779,332,322,4,True,Murder at 1600
783,317,322,3,False,Murder at 1600
785,363,322,2,False,Murder at 1600
788,357,322,3,False,Murder at 1600
794,393,322,4,True,Murder at 1600
795,397,322,1,False,Murder at 1600
798,391,322,3,False,Murder at 1600
802,425,322,3,False,Murder at 1600
805,432,322,3,False,Murder at 1600
807,433,322,2,False,Murder at 1600
809,431,322,4,True,Murder at 1600
812,451,322,4,True,Murder at 1600
814,459,322,4,True,Murder at 1600
818,428,322,4,True,Murder at 1600
832,511,322,3,False,Murder at 1600
835,534,322,4,True,Murder at 1600
838,530,322,4,True,Murder at 1600
843,587,322,3,False,Murder at 1600
844,592,322,1,False,Murder at 1600
846,589,322,3,False,Murder at 1600
857,663,322,4,True,Murder at 1600
860,677,322,4,True,Murder at 1600
867,717,322,5,True,Murder at 1600
869,729,322,4,True,Murder at 1600
872,703,322,3,False,Murder at 1600
874,723,322,2,False,Murder at 1600
878,750,322,2,False,Murder at 1600
886,725,322,4,True,Murder at 1600
890,781,322,2,False,Murder at 1600
897,818,322,2,False,Murder at 1600
901,832,322,3,False,Murder at 1600
903,828,322,3,False,Murder at 1600
909,863,322,1,False,Murder at 1600
913,889,322,3,False,Murder at 1600
916,905,322,3,False,Murder at 1600
919,919,322,3,False,Murder at 1600
920,924,322,2,False,Murder at 1600
921,923,322,4,True,Murder at 1600
926,299,333,4,True,"Game, The"
927,301,333,4,True,"Game, The"
930,250,333,4,True,"Game, The"
935,276,333,4,True,"Game, The"
936,130,333,5,True,"Game, The"
938,303,333,4,True,"Game, The"
940,178,333,3,False,"Game, The"
941,193,333,1,False,"Game, The"
942,222,333,5,True,"Game, The"
944,154,333,3,False,"Game, The"
948,177,333,4,True,"Game, The"
951,104,333,2,False,"Game, The"
956,54,333,5,True,"Game, The"
959,181,333,3,False,"Game, The"
963,69,333,3,False,"Game, The"
972,110,333,4,True,"Game, The"
973,3,333,2,False,"Game, The"
975,76,333,3,False,"Game, The"
976,105,333,3,False,"Game, The"
977,282,333,3,False,"Game, The"
979,201,333,2,False,"Game, The"
980,142,333,5,True,"Game, The"
983,249,333,4,True,"Game, The"
984,268,333,4,True,"Game, The"
989,323,333,4,True,"Game, The"
994,327,333,2,False,"Game, The"
1000,179,333,5,True,"Game, The"
1004,332,333,5,True,"Game, The"
1011,347,333,5,True,"Game, The"
1012,33,333,4,True,"Game, The"
1015,363,333,1,False,"Game, The"
1018,361,333,2,False,"Game, The"
1023,393,333,4,True,"Game, The"
1025,353,333,4,True,"Game, The"
1026,367,333,4,True,"Game, The"
1030,425,333,3,False,"Game, The"
1036,433,333,2,False,"Game, The"
1038,422,333,4,True,"Game, The"
1039,445,333,2,False,"Game, The"
1041,435,333,3,False,"Game, The"
1042,451,333,5,True,"Game, The"
1043,449,333,3,False,"Game, The"
1046,459,333,3,False,"Game, The"
1048,466,333,4,True,"Game, The"
1049,448,333,2,False,"Game, The"
1050,487,333,3,False,"Game, The"
1052,493,333,4,True,"Game, The"
1057,502,333,4,True,"Game, The"
1061,532,333,4,True,"Game, The"
1062,511,333,4,True,"Game, The"
1066,517,333,3,False,"Game, The"
1068,534,333,5,True,"Game, The"
1071,551,333,5,True,"Game, The"
1072,540,333,4,True,"Game, The"
1073,530,333,3,False,"Game, The"
1079,587,333,4,True,"Game, The"
1081,592,333,5,True,"Game, The"
1082,589,333,5,True,"Game, The"
1084,606,333,5,True,"Game, The"
1087,608,333,4,True,"Game, The"
1088,619,333,2,False,"Game, The"
1089,624,333,4,True,"Game, The"
1090,621,333,4,True,"Game, The"
1094,519,333,3,False,"Game, The"
1095,626,333,1,False,"Game, The"
1097,635,333,5,True,"Game, The"
1098,628,333,5,True,"Game, The"
1102,663,333,5,True,"Game, The"
1105,682,333,4,True,"Game, The"
1109,697,333,3,False,"Game, The"
1111,695,333,2,False,"Game, The"
1113,717,333,4,True,"Game, The"
1115,706,333,1,False,"Game, The"
1116,729,333,4,True,"Game, The"
1119,710,333,3,False,"Game, The"
1120,747,333,4,True,"Game, The"
1123,757,333,4,True,"Game, The"
1125,725,333,5,True,"Game, The"
1128,770,333,5,True,"Game, The"
1137,812,333,5,True,"Game, The"
1138,823,333,3,False,"Game, The"
1140,831,333,4,True,"Game, The"
1144,834,333,5,True,"Game, The"
1146,851,333,5,True,"Game, The"
1150,864,333,5,True,"Game, The"
1151,863,333,5,True,"Game, The"
1152,820,333,5,True,"Game, The"
1158,870,333,3,False,"Game, The"
1161,905,333,3,False,"Game, The"
1163,903,333,4,True,"Game, The"
1166,919,333,4,True,"Game, The"
1167,928,333,3,False,"Game, The"
1168,923,333,5,True,"Game, The"
1170,801,333,5,True,"Game, The"
1173,936,333,3,False,"Game, The"
1179,299,742,4,True,Ransom
1180,291,742,3,False,Ransom
1184,301,742,4,True,Ransom
1186,99,742,5,True,Ransom
1187,251,742,5,True,Ransom
1193,162,742,4,True,Ransom
1196,250,742,3,False,Ransom
1198,265,742,5,True,Ransom
1201,293,742,2,False,Ransom
1203,68,742,1,False,Ransom
1206,276,742,4,True,Ransom
1207,130,742,5,True,Ransom
1209,303,742,4,True,Ransom
1210,178,742,3,False,Ransom
1212,66,742,5,True,Ransom
1213,286,742,5,True,Ransom
1214,193,742,4,True,Ransom
1215,222,742,5,True,Ransom
1222,94,742,3,False,Ransom
1223,287,742,3,False,Ransom
1225,54,742,5,True,Ransom
1226,45,742,4,True,Ransom
1227,109,742,5,True,Ransom
1228,21,742,3,False,Ransom
1234,117,742,4,True,Ransom
1236,181,742,4,True,Ransom
1239,267,742,3,False,Ransom
1243,69,742,3,False,Ransom
1249,75,742,1,False,Ransom
1255,101,742,4,True,Ransom
1257,81,742,2,False,Ransom
1258,289,742,4,True,Ransom
1259,249,742,3,False,Ransom
1265,320,742,4,True,Ransom
1272,332,742,5,True,Ransom
1274,347,742,5,True,Ransom
1278,363,742,2,False,Ransom
1279,361,742,1,False,Ransom
1280,365,742,3,False,Ransom
1281,357,742,4,True,Ransom
1282,336,742,3,False,Ransom
1289,393,742,4,True,Ransom
1290,399,742,4,True,Ransom
1291,394,742,5,True,Ransom
1296,429,742,4,True,Ransom
1297,432,742,4,True,Ransom
1299,422,742,2,False,Ransom
1300,442,742,3,False,Ransom
1301,445,742,1,False,Ransom
1303,435,742,4,True,Ransom
1305,449,742,3,False,Ransom
1306,453,742,3,False,Ransom
1310,459,742,4,True,Ransom
1311,472,742,5,True,Ransom
1312,470,742,4,True,Ransom
1313,484,742,3,False,Ransom
1314,467,742,2,False,Ransom
1315,487,742,5,True,Ransom
1317,468,742,3,False,Ransom
1318,493,742,3,False,Ransom
1319,495,742,5,True,Ransom
1322,500,742,3,False,Ransom
1329,521,742,3,False,Ransom
1332,545,742,4,True,Ransom
1333,534,742,5,True,Ransom
1336,551,742,5,True,Ransom
1337,540,742,4,True,Ransom
1341,566,742,3,False,Ransom
1343,592,742,4,True,Ransom
1345,597,742,4,True,Ransom
1346,586,742,3,False,Ransom
1348,608,742,4,True,Ransom
1349,582,742,3,False,Ransom
1350,624,742,4,True,Ransom
1351,595,742,2,False,Ransom
1352,622,742,3,False,Ransom
1357,635,742,3,False,Ransom
1364,660,742,2,False,Ransom
1365,663,742,4,True,Ransom
1368,677,742,4,True,Ransom
1369,682,742,3,False,Ransom
1370,684,742,4,True,Ransom
1371,671,742,5,True,Ransom
1372,665,742,4,True,Ransom
1375,697,742,3,False,Ransom
1378,717,742,5,True,Ransom
1379,706,742,2,False,Ransom
1383,703,742,3,False,Ransom
1386,741,742,4,True,Ransom
1389,757,742,4,True,Ransom
1391,758,742,4,True,Ransom
1392,763,742,4,True,Ransom
1393,768,742,3,False,Ransom
1395,761,742,2,False,Ransom
1399,770,742,4,True,Ransom
1400,789,742,3,False,Ransom
1402,793,742,3,False,Ransom
1403,800,742,4,True,Ransom
1407,790,742,4,True,Ransom
1412,823,742,4,True,Ransom
1413,831,742,3,False,Ransom
1416,847,742,3,False,Ransom
1419,851,742,5,True,Ransom
1420,862,742,5,True,Ransom
1421,864,742,4,True,Ransom
1422,880,742,4,True,Ransom
1425,889,742,3,False,Ransom
1427,896,742,1,False,Ransom
1429,905,742,4,True,Ransom
1434,910,742,4,True,Ransom
1435,919,742,4,True,Ransom
1436,913,742,3,False,Ransom
1437,927,742,5,True,Ransom
1438,924,742,3,False,Ransom
1439,923,742,4,True,Ransom
1446,299,237,2,False,Jerry Maguire
1447,291,237,4,True,Jerry Maguire
1450,160,237,3,False,Jerry Maguire
1451,301,237,4,True,Jerry Maguire
1452,99,237,5,True,Jerry Maguire
1453,251,237,5,True,Jerry Maguire
1460,162,237,4,True,Jerry Maguire
1462,216,237,5,True,Jerry Maguire
1463,250,237,2,False,Jerry Maguire
1465,265,237,5,True,Jerry Maguire
1466,58,237,4,True,Jerry Maguire
1467,44,237,3,False,Jerry Maguire
1472,293,237,3,False,Jerry Maguire
1473,305,237,2,False,Jerry Maguire
1477,68,237,5,True,Jerry Maguire
1481,276,237,5,True,Jerry Maguire
1482,130,237,5,True,Jerry Maguire
1485,303,237,5,True,Jerry Maguire
1486,178,237,4,True,Jerry Maguire
1488,66,237,4,True,Jerry Maguire
1489,286,237,2,False,Jerry Maguire
1490,193,237,4,True,Jerry Maguire
1491,222,237,4,True,Jerry Maguire
1492,16,237,5,True,Jerry Maguire
1500,104,237,3,False,Jerry Maguire
1503,244,237,5,True,Jerry Maguire
1504,287,237,5,True,Jerry Maguire
1509,285,237,4,True,Jerry Maguire
1512,54,237,4,True,Jerry Maguire
1513,45,237,4,True,Jerry Maguire
1515,109,237,4,True,Jerry Maguire
1518,56,237,5,True,Jerry Maguire
1523,78,237,5,True,Jerry Maguire
1524,1,237,2,False,Jerry Maguire
1525,117,237,4,True,Jerry Maguire
1527,181,237,5,True,Jerry Maguire
1535,69,237,3,False,Jerry Maguire
1545,57,237,4,True,Jerry Maguire
1548,75,237,2,False,Jerry Maguire
1556,201,237,4,True,Jerry Maguire
1557,101,237,5,True,Jerry Maguire
1559,81,237,4,True,Jerry Maguire
1561,249,237,5,True,Jerry Maguire
1562,176,237,3,False,Jerry Maguire
1570,327,237,4,True,Jerry Maguire
1576,139,237,3,False,Jerry Maguire
1577,257,237,2,False,Jerry Maguire
1581,332,237,5,True,Jerry Maguire
1585,347,237,4,True,Jerry Maguire
1590,363,237,2,False,Jerry Maguire
1591,361,237,4,True,Jerry Maguire
1592,365,237,3,False,Jerry Maguire
1593,357,237,5,True,Jerry Maguire
1596,336,237,5,True,Jerry Maguire
1601,393,237,4,True,Jerry Maguire
1604,399,237,3,False,Jerry Maguire
1608,391,237,4,True,Jerry Maguire
1615,429,237,3,False,Jerry Maguire
1617,432,237,5,True,Jerry Maguire
1618,422,237,4,True,Jerry Maguire
1620,445,237,2,False,Jerry Maguire
1626,453,237,4,True,Jerry Maguire
1634,478,237,5,True,Jerry Maguire
1635,484,237,3,False,Jerry Maguire
1637,487,237,4,True,Jerry Maguire
1639,468,237,4,True,Jerry Maguire
1643,483,237,3,False,Jerry Maguire
1645,497,237,3,False,Jerry Maguire
1646,498,237,2,False,Jerry Maguire
1649,500,237,3,False,Jerry Maguire
1652,514,237,4,True,Jerry Maguire
1656,501,237,4,True,Jerry Maguire
1661,517,237,1,False,Jerry Maguire
1663,534,237,4,True,Jerry Maguire
1665,542,237,4,True,Jerry Maguire
1667,551,237,4,True,Jerry Maguire
1672,530,237,4,True,Jerry Maguire
1679,592,237,4,True,Jerry Maguire
1684,586,237,4,True,Jerry Maguire
1685,606,237,4,True,Jerry Maguire
1691,582,237,3,False,Jerry Maguire
1692,624,237,4,True,Jerry Maguire
1693,595,237,3,False,Jerry Maguire
1694,627,237,4,True,Jerry Maguire
1697,632,237,3,False,Jerry Maguire
1705,635,237,3,False,Jerry Maguire
1712,663,237,4,True,Jerry Maguire
1715,661,237,4,True,Jerry Maguire
1716,677,237,4,True,Jerry Maguire
1717,682,237,3,False,Jerry Maguire
1718,684,237,5,True,Jerry Maguire
1720,671,237,5,True,Jerry Maguire
1721,689,237,3,False,Jerry Maguire
1722,665,237,3,False,Jerry Maguire
1724,697,237,5,True,Jerry Maguire
1727,715,237,4,True,Jerry Maguire
1730,714,237,3,False,Jerry Maguire
1732,717,237,5,True,Jerry Maguire
1734,706,237,4,True,Jerry Maguire
1736,703,237,5,True,Jerry Maguire
1743,748,237,4,True,Jerry Maguire
1746,758,237,4,True,Jerry Maguire
1749,763,237,3,False,Jerry Maguire
1751,768,237,4,True,Jerry Maguire
1754,761,237,5,True,Jerry Maguire
1758,771,237,5,True,Jerry Maguire
1761,793,237,3,False,Jerry Maguire
1762,800,237,4,True,Jerry Maguire
1766,790,237,4,True,Jerry Maguire
1768,806,237,2,False,Jerry Maguire
1771,823,237,4,True,Jerry Maguire
1772,831,237,4,True,Jerry Maguire
1776,834,237,5,True,Jerry Maguire
1778,864,237,4,True,Jerry Maguire
1779,868,237,1,False,Jerry Maguire
1781,880,237,4,True,Jerry Maguire
1788,886,237,4,True,Jerry Maguire
1793,889,237,4,True,Jerry Maguire
1794,893,237,4,True,Jerry Maguire
1797,896,237,5,True,Jerry Maguire
1800,905,237,3,False,Jerry Maguire
1805,916,237,3,False,Jerry Maguire
1806,910,237,4,True,Jerry Maguire
1807,919,237,4,True,Jerry Maguire
1809,913,237,4,True,Jerry Maguire
1810,927,237,4,True,Jerry Maguire
1811,924,237,4,True,Jerry Maguire
1812,923,237,4,True,Jerry Maguire
1821,943,237,4,True,Jerry Maguire
1826,936,237,4,True,Jerry Maguire
1830,299,71,3,False,"Lion King, The"
1831,291,71,4,True,"Lion King, The"
1835,301,71,4,True,"Lion King, The"
1840,250,71,5,True,"Lion King, The"
1841,44,71,3,False,"Lion King, The"
1844,293,71,4,True,"Lion King, The"
1845,305,71,3,False,"Lion King, The"
1848,276,71,4,True,"Lion King, The"
1849,130,71,5,True,"Lion King, The"
1851,303,71,3,False,"Lion King, The"
1852,178,71,4,True,"Lion King, The"
1855,307,71,5,True,"Lion King, The"
1858,222,71,4,True,"Lion King, The"
1860,16,71,5,True,"Lion King, The"
1864,94,71,4,True,"Lion King, The"
1866,244,71,4,True,"Lion King, The"
1869,109,71,4,True,"Lion King, The"
1871,56,71,4,True,"Lion King, The"
1876,1,71,3,False,"Lion King, The"
1893,70,71,3,False,"Lion King, The"
1894,201,71,3,False,"Lion King, The"
1897,268,71,3,False,"Lion King, The"
1899,320,71,3,False,"Lion King, The"
1905,283,71,4,True,"Lion King, The"
1909,363,71,3,False,"Lion King, The"
1916,393,71,3,False,"Lion King, The"
1918,399,71,3,False,"Lion King, The"
1921,391,71,3,False,"Lion King, The"
1922,407,71,3,False,"Lion King, The"
1925,429,71,3,False,"Lion King, The"
1927,435,71,3,False,"Lion King, The"
1932,456,71,3,False,"Lion King, The"
1933,472,71,2,False,"Lion King, The"
1934,471,71,3,False,"Lion King, The"
1936,478,71,3,False,"Lion King, The"
1938,484,71,2,False,"Lion King, The"
1939,487,71,3,False,"Lion King, The"
1940,468,71,5,True,"Lion King, The"
1941,493,71,5,True,"Lion King, The"
1942,495,71,5,True,"Lion King, The"
1943,497,71,4,True,"Lion King, The"
1952,545,71,5,True,"Lion King, The"
1955,542,71,3,False,"Lion King, The"
1956,551,71,4,True,"Lion King, The"
1958,561,71,2,False,"Lion King, The"
1960,566,71,2,False,"Lion King, The"
1962,592,71,4,True,"Lion King, The"
1965,606,71,5,True,"Lion King, The"
1967,610,71,4,True,"Lion King, The"
1969,621,71,3,False,"Lion King, The"
1971,632,71,4,True,"Lion King, The"
1978,660,71,2,False,"Lion King, The"
1980,661,71,4,True,"Lion King, The"
1981,682,71,5,True,"Lion King, The"
1982,665,71,4,True,"Lion King, The"
1984,715,71,3,False,"Lion King, The"
1988,727,71,3,False,"Lion King, The"
1989,747,71,5,True,"Lion King, The"
1993,748,71,3,False,"Lion King, The"
1994,757,71,4,True,"Lion King, The"
2000,771,71,5,True,"Lion King, The"
2011,823,71,3,False,"Lion King, The"
2013,826,71,5,True,"Lion King, The"
2015,844,71,3,False,"Lion King, The"
2017,838,71,3,False,"Lion King, The"
2019,847,71,4,True,"Lion King, The"
2021,846,71,4,True,"Lion King, The"
2022,851,71,4,True,"Lion King, The"
2023,864,71,3,False,"Lion King, The"
2025,880,71,4,True,"Lion King, The"
2027,865,71,1,False,"Lion King, The"
2029,886,71,4,True,"Lion King, The"
2033,889,71,3,False,"Lion King, The"
2034,896,71,5,True,"Lion King, The"
2041,916,71,3,False,"Lion King, The"
2043,927,71,5,True,"Lion King, The"
2044,924,71,5,True,"Lion King, The"
2049,299,257,2,False,Men in Black
2054,251,257,3,False,Men in Black
2058,216,257,3,False,Men in Black
2060,265,257,4,True,Men in Black
2062,58,257,5,True,Men in Black
2063,44,257,4,True,Men in Black
2064,293,257,2,False,Men in Black
2065,305,257,2,False,Men in Black
2069,276,257,4,True,Men in Black
2070,130,257,4,True,Men in Black
2073,303,257,4,True,Men in Black
2074,178,257,5,True,Men in Black
2076,66,257,3,False,Men in Black
2078,307,257,5,True,Men in Black
2079,286,257,3,False,Men in Black
2081,222,257,4,True,Men in Black
2087,94,257,4,True,Men in Black
2088,104,257,4,True,Men in Black
2089,287,257,4,True,Men in Black
2093,221,257,4,True,Men in Black
2095,54,257,4,True,Men in Black
2096,45,257,5,True,Men in Black
2097,109,257,5,True,Men in Black
2100,78,257,4,True,Men in Black
2102,1,257,4,True,Men in Black
2103,117,257,5,True,Men in Black
2105,248,257,3,False,Men in Black
2114,57,257,5,True,Men in Black
2121,70,257,4,True,Men in Black
2124,101,257,4,True,Men in Black
2127,249,257,3,False,Men in Black
2128,176,257,1,False,Men in Black
2130,103,257,3,False,Men in Black
2131,268,257,4,True,Men in Black
2132,30,257,4,True,Men in Black
2133,323,257,2,False,Men in Black
2137,246,257,4,True,Men in Black
2139,320,257,4,True,Men in Black
2140,53,257,4,True,Men in Black
2141,327,257,2,False,Men in Black
2146,332,257,4,True,Men in Black
2148,247,257,4,True,Men in Black
2151,347,257,4,True,Men in Black
2156,363,257,2,False,Men in Black
2159,336,257,4,True,Men in Black
2167,393,257,4,True,Men in Black
2173,394,257,4,True,Men in Black
